Aspect Category,News Headlines
Crime,مليل ڄاڻ موجب تحريڪ انصاف جي ڪارڪنن پي ايس ايل مئچ تان واپس ايندڙ پوليس وين تي حملو ڪري گاڏي تباهه ڪري ڇڏي، ڪارڪنن پوليس وين تي ڏنڊا وسايا ۽ شيشا ڀڃي ڇڏيا، پوليس وين جون لائيٽون ۽ اسڪرين ٽوڙي وئي، پوليس وين ۾ موجود اهلڪارن ڀڄي پنهنجي جان بچائي.
Politics,ڪراچي ( ويب ڊيسڪ)جديد قومپرستي جي باني ۽ جيئي سنڌ هلچل جي سرواڻ سائين جي ايم سيد جي 28 هين ورسي اڄ سن ۾ ملهائي پئي وڃي.
Politics,ان کان اڳ ڪينيڊا سومر جي ڏينهن چيو هو ته هو هڪ چيني سفارتڪار کي ملڪ بدر ڪري ڇڏيندو، جنهن تي الزام آهي اته هن بيجنگ تي تنقيد ڪندڙ هڪ ڪينيڊين قانونساز کي ڊيڄارڻ، ڌمڪائڻ جي ڪوشش ڪئي هئي.
Politics,وڪيل سلمان صفدر چيو ته عمران خان فائرنگ تي ڳڻتيءَ جو اظهار ڪيو آهي، جڏهن عمران خان کي رليف ملي ويو ته فائرنگ ڪير ڪري رهيو آهي؟
Politics,آذربائيجان جي حڪومت ملڪ جو قومي جهنڊو سڙڻ جي واقعي بعد آرمينيا مان پنهنجي ايٿليٽس کي واپس ڏيهه سڏائي ورتو آهي
Sports,پاڪستان ٽيم کي وڏو ڌچڪو، اهم بيٽر نيوزيلينڊ خلاف ون ڊي سيريز مان ٻاهر
Politics,نريندر مودي جي ماءُ جي لاڏاڻي تي نواز شريف جو ٽوئيٽ
Politics,جيل ڀريو تحريڪ:سڀاڻي شاهه محمود قريشي سميت ٻه سئو ڪارڪن گرفتاريون ڏيندا
Politics,بلاول ڀٽو زرداري شنگهائي سهڪار تنظيم جي اجلاس ۾ شرڪت لاءِ سڀاڻي ڀارت ويندو
Crime,ممبئي ( ويب ڊيسڪ ) ڀارتي فاسٽ بالر محمد سراج سان ميچ فڪسنگ لاءِ رابطو ڪيو ويو آهي، جنهن حوالي سان هن تُرت ڀارتي بورڊ کي آگاهه ڪري ڇڏيو آهي.
Politics,هن چيو ته وزيراعظم بڻجي جيڪا ذميواري ڏني وئي ان کي پورو ڪندس.
Sports,ڪين وليمسن کي 377 رنسن ڪرڻ تي پليئر آف دي سيريز ۽ هينري نڪولس کي 200 رنسن تي پليئر آف ميچ جا ايوارڊ ڏنا ويا.
Crime,پوليس موجب ڪيس ۾ ذوالفقار مرزا سميت 24 جوابدارن کي نامزد ڪيو ويو آهي،
Sports,ميڊيا مطابق سڊني جي ميدان تي کيڏيل ميچ دوران آسٽريليا جي رانديگر برينڊن بوريلو پهرين هاف ۾ هڪ گول ڪري برتري ماڻي ورتي، جيڪا پهرين هاف جي ختم ٿيڻ تائين جاري رهي
Politics,پاڪ فوج جون قربانيون اسان جي تاريخ جو روشن حصو آهن. پاڪستاني قوم پاڪ فوج سان محبت ڪري ٿي، هي وقت آهي ته سموري قوم گڏجي پاڪ فوج سان ٻڌي جو اظهار ڪري ۽ هن رشتي کي مضبوط بڻائي
Politics,چيئرمين ڪميٽي چيو ته عوام کي ڄاڻ هجڻ گهرجي ته انهن جي پئسن مان ڪير فائدو ۽ پگهارون وٺي رهيو آهي؟
Crime,سنڌ پوليس جي ترجمان موجب آءِ جي سنڌ غلام نبي ميمڻ گٽڪي، مين پڙي ۽ ٻي منشيات خلاف ڪميٽي قائم ڪئي آهي،
Sports,پاڪستان جي سيمي فائنل ۾ پهچڻ تي پرڏيهي مداحن جون جهمريون، رپورٽر سان ٽهڪڙا، وڊيو وائرل
Politics,9 مئي حملي جون پاڙون عمران نيازي جي تقريرن ۾ لڪل آهن:وزيراعظم
Crime,صوابي وڏي تباهي کان بچي ويو، چار دهشتگرد گرفتار
Sports,اسپينش ڪپ جي سيمي فائنل ۾ بارسلونا کي شڪست ڏئي ريال ميڊرڊ ايونٽ جي فائنل ۾ جڳهه ٺاهي ورتي آهي
Politics,لارجر بينچ اڄ پنجاب ۽ ڪي پي ۾ چونڊن بابت ڪيس جي شنوائي ڪندي.
Crime,گوتم ڦورو ۾ شادي جي تقريب دوران فائرنگ جي نتيجي ۾ هڪ ٻارڙو مارجي ويو.
Politics,عمران خان جي وڪيل بابر اعواڻ حاضري کان ڇوٽ جي درخواست ڪندي چيو ته ٻڌايو اهڙي صورتحال ۾ ڇا ڪجي، عمران خان کي گاڏي ۾ ئي عدالتي حاضري لڳائڻ جي اجازت ڏني وڃي، جنهن تي سيشن جج ظفر اقبال عمران خان جي گاڏي ۾ حاضري لڳائڻ جي اپيل منظور ڪندي چيو ته عمران خان کان گاڏي ۾ ئي عدالتي حاضري جون صحيحون ورتيون وڃن.
Sports,آئي پي ايل کيڏندڙ انگلينڊ جي ڪرڪيٽر بيٽر جوز بٽلر تي ضابطا اخلاق جي ڀڃڪڙي تي ميچ جي فيس جو 10 سيڪڙو ڏنڊ ادا ڪرڻ جي سزا ٻڌائي وئي آهي.
Politics,پ پ وسيلا وفاق حوالي ڪري ڇڏيا آهن، سنڌ جا ٻيٽ سنڌ جي ملڪيت آھن، انھن تي قبضو برداشت نه ڪيو ويندو.
Crime,تلهار ۾ پوليس ڪارروائي، اغوا ٿيل ڇوڪري بازياب، هڪ جوابدار گرفتار.
Politics,قوم ڊگها ساهه کڻي ڇڏي، حڪومت ان تي به ٽيڪس هڻندي: سراج الحق
Politics,روس جي صدارتي محل تي ڊرون حملو، يوڪرين تي الزام
Politics,ان موقعي تي خطاب ڪندي وزيراعظم چيو ته اڃا قانون ٺهيو ناهي ۽ سپريم ڪورٽ جي 3 رڪني بئنچ اسٽي ڏئي ڇڏيو، دنيا جي ڪنهن ملڪ ۾ ڪڏهن به ائين ناهي ٿيو.
Crime,اوباڑو ۾ نوجوان جو گوليون لڳل لاش هٿ.
Sports,واري ڪيل اڳڪٿي تقريبن سچ ثابت ٿي آهي، ڇوتھ احسان الله نمبر ون تھ نھ پر 22 وڪيٽن سان ٻي پوزيشن تي آيو ۽ پليئر آف ٽورنامينٽ بڻيو.
Crime,راڻا ثناءُ الله تي منشيات ڪيس ٺاهيندڙ آفيسرن لاءِ بُري خبر
Politics,چيني پرڏيهي ترجمان وڌيڪ چيو ته چين ۽ پاڪستان اسٽريٽجڪ شراڪتدار ۽ مضبوط دوست ملڪ آهن. چين ۽ پاڪستان هر فورم تي هميشه هڪٻئي جي حمايت ڪئي آهي،
Sports,ڀارتي رسيلر تي ساٿي رانديگر کي قتل جي الزام ۾ فرد جرم لاڳو
Sports,ذريعن موجب ڀارت جي انڪار بعد بنگلاديش ڪرڪيٽ بورڊ بھ ان جي ئي ها ۾ ها ملائي ورتي آهي
Politics,” عمران خان جيل ڀريو تحريڪ بدران ٻڏي مرو تحريڪ شروع ڪري“
Crime,پوليس موجب جمعي جي شام ڪراچي پوليس آفيس تي حملي ۾ اهلڪار عبداللطيف به زخمي ٿي پيو، جنهن جو اسپتال ۾ علاج هلندڙ هو پر هو فوت ٿي ويو
Crime,سنڌ هاءِ ڪورٽ ڊي آءِ جي انويسٽيگيشن کي ذاتي حيثيت ۾ طلب ڪري ورتو عدالت بچاءُ واري سيڪريٽري، گهرو سيڪريٽري ۽ ٻين کان به رپورٽ طلب ڪري ورتي
Politics,قوم دهشتگردن جو نالو نشان ختم ڪري ڇڏيندي:بلاول ڀٽو
Politics,پي ٽي آءِ وزيراعظم شهباز شريف کان مستعفي ٿيڻ جو مطالبو ڪندي عام چونڊون ڪرائڻ جي گهر ڪري ڇڏي،
Politics,اسرائيل فوج جون ڪارروائيون، ڇهه فلسطيني شهيد، اڻويهه زخمي
Crime,حادثي جي نتيجي ۾ ٻارڙن ۽ عورتن سميت 30 کان وڌيڪ مسافر زخمي ٿي پيا
Politics,اسان کي سياسي آزادي ڏني وڃي: وسيم اختر
Crime,جيڪي ماڻهن کي هني ٽريپ ذريعي اغوا ڪري ڪچي اندر قيد ڪري مغوين مٿان تشدد ڪري انهن جون وڊيو سوشل ميڊيا تي اپلوڊ ڪن ٿا جيڪا انتهائي شرم ناڪ عمل آهي
Politics,جسٽس اعجازالاحسن پڇاڻو ڪيو ته سپريم ڪورٽ جو حڪم هو ان باوجود سي سي پي آئين هر صورت 90 ڏينهن ۾ چونڊون ڪرائڻ جو پابند ڪري ٿو ۽ چوندون ڪرائڻ اليڪشن ڪميشن جي ذميواري آهي
Politics,هن چيو ته اڄ به عمران خان پرڏيهين کي انٽرويو ڏئي پاڪستان کي نقصان پهچائي رهيو آهي، شرجيل انعام ميمڻ چيو ته پاڪستان جو ڪوبه وزيراعظم رهي اهڙيون نفرتون ڦهلائيندڙ ڳالهيون نٿو ڪري سگهي، جيترو عمران خان پنهنجي انٽرويوز ۾ ڪري رهيو آهي.
Crime,عدالت جعلي مقابلن ۾ ملوث پوليس اهلڪارن خلاف ايف آءِ آر داخل ڪرڻ جو حڪم ڏئي ڇڏيو.
Sports,شعيب جي شاهين تي تنقيد، آفريديءَ ناٺي جي حمايت ۾ وڏو بيان ڏئي ڇڏيو
Sports,هوڏانهن آءِ پي ايل انتظاميا موجب ڪوهلي ۽ گمڀير پنهنجي غلطي جو اعتراف ڪري ورتو آهي جنهن تي مٿن ميچ فيس جو سئو سيڪڙو ڏنڊ لڳايو ويو آهي، جڏهن ته افغان ڪرڪيٽر نوين الحق تي ميچ فيس جو پنجاهه سيڪڙو ڏنڊ هنيو ويو .
Sports,ميڊيا مطابق گالفر سماجي رابطن واري پيج تي خبر شيئر ڪندي آگاهي ڏني آهي تھ سندس کاٻي گوڏي جي سرجري ٿي آهي، جنهن سبب منهنجو مستقبل خطري ۾ پئجي ويو آهي.
Sports,ٻئي ڄڻا ضابطا اخلاق ٽوڙڻ تي ميچ فيس 100 سيڪڙو ڏنڊ طور ادا ڪرڻ جا پابند هوندا. هوڏانهن ويرات ڪوهلي سماجي رابطن واري پيج تي پوسٽ شيئر ڪندي لکيو آهي تھ جيڪو ڪجهه اسين ٻڌون ٿا، اهو ماڻهن جو خيال هوندو آهي، حقيقت ناهي هوندي.
Sports,پي ايس ايل لائيو اسڪور اپڊيٽ ميچ 20|لاهور قلندرز بمقابلہ ملتان سلطانز
Politics,هن چيو ته پاڻمرادو نوٽيس تي ٻه جج پنهنجي راءِ جو اظهار ڪري چڪا آهن، راءِ ڏيندڙ ٻنهي ججن بينچ کان ڌار ٿيڻ جو اعلان ڪيو، چونڊن بابت 184 ٿري تي جسٽس فائز عيسيٰ جو واضح فيصلو موجود آهي
Politics,پ پ ڪراچي کي لاڙڪاڻو ۽ حيدرآباد کي دادو بڻائڻ چاهي ٿي: وسيم اختر
Sports,هن چيو تھ نيوزيلينڊ ۽ پاڪستان جي ٽيمن بهترين راند کيڏي مداحن کي ڀرپور تفريح ڏني آهي.
Politics,ڀارتي فوج جو والاريل ڪشمير جي علائقي راجوڙي ۾ آپريشن 3 مئي کان جاري هو، ڌماڪي کان پوءِ راجوڙي جي ضلعي ۾ انٽرنيٽ سروس معطل آهي.
Politics,پي ٽي آءِ آمريڪا ۾ هڪ لابنگ فرم سان معاهدو ڪيو آهي: سينيٽر شيري رحمان
Politics,چيف جسٽس عمر عطا بنديال، جسٽس سيد منصور علي شاهه بينچ ۾ شامل آهن
Crime,پوليس آفيسر جو نالو جوابدارن جي فهرست ۾ شامل ڪري ڪيس هلايو ويندو.
Politics,خواجا حارث نيب جو رڪارڊ پيش ڪيو ۽ چيو ته نيب کان پڇو انڪوائري انويسٽيگيشن ۾ ڪڏهن تبديل ٿي؟
Sports,هوڏانهن آئي جي پنجاب اڪبر ناصر خان جاري ڪيل بيان ۾ نيوزيلينڊ جي ٽيم کي ورلڊ ڪلاس سيڪيورٽي ڏيڻ جو اعلان ڪندي چيو آهي تھ نيوزيلينڊ جي ٽيم کي سمورن اسٽيڪ هولڊرن سان گڏجي ڀرپور سيڪيورٽي فراهم ڪئي ويندي.
Politics,اسلام آباد: وزيراعظم شهباز شريف جي صدارت هيٺ قومي سلامتي ڪميٽي جو اجلاس جاري آهي.
Crime,ڪراچي: رانگ سائيڊ کان ايندڙ پوليس ٽرڪ جي ٽڪر ۾ موٽر سائيڪل سوار عورت فوت
Crime,ھوڏانھن ان ڏس ۾ ڪاليج انتظاميا سان رابطو ڪرڻ جي ڪوشش ڪئي وئي پر آخري اطلاعن تائين نه ٿي سگھيو.
Crime,ذريعن کان معلوم ٿيو آهي ته ناري ۽ الزام ھيٺ آيل جوابدار اسڪول اسٽاف جا آهن، ڇوڪري اڳ ئي نوڪري ڪندي هئي، جن جي پاڻ ۾ دوستي هئي، ڇوڪري پرنسپال کي مسلمان ٿيڻ بعد ئي شادي ڪرڻ جي آڇ ڪئي، جنهن تان معاملو وڌي ويو.
Sports,پي سي بي جي طرفان بابر اعظم جي ون ڊي ۾ اعزازن جي ھڪ فھرست شيئر ڪئي وئي آھي جنهن موجب قومي ڪپتان شروعاتي 25 ميچن ۾ ڪنھن بھ بيٽر کان وڌيڪ 1306 رنز ٺاھڻ ۽ گھٽ ۾ گھٽ 97 اننگز ۾ پنج هزار رنز ٺاھڻ واري ڪرڪيٽر جو اعزاز رکي ٿو.
Politics,اسلام آباد :اسلام آباد هاءِ ڪورٽ تحريڪ انصاف اڳواڻ فواد چوڌري کي آزاد ڪرڻ جو حڪم ڏئي ڇڏيو.
Politics,نور عالم خان تفصيل پڙهندي ٻڌايو ته صدر جي پگهار 8 لک 96 هزار 550 رپيا آهي، وزيراعظم جي پگهار ٻه لک هڪ هزار 574 رپيا، وفاقي وزير جي پگهار 3 لک 38 هزار 125 رپيا، قومي اسيمبلي ميمبر جي پگهار هڪ لک 88 هزار رپيا آهي، جڏهن ته چيف جسٽس آف پاڪستان جي پگهار 15 لک 27 هزار 399 رپيا آهي.
Politics,بچاءُ واري وزير سوال اُٿاريندي چيو ته ڇا عمران خان ڪارڪنن کي تشدد تي نه ڀڙڪايو؟
Crime,ميرپورخاص: ميرپورخاص ۾ وڌندڙ بدامني، لاقانونيت ۽ چورين توڙي ڦرن ۾ مسلسل واڌ خلاف قومي سٿ پاران پريس ڪلب اڳيان احتجاجي مظاھرو ڪيو ويو.
Politics,زرداري ۽ بلاول پاران پشاور حملي جي مذمت ”ڪي پي ڪي ۾ دهشتگردن جو سرگرم ٿيڻ انتهائي خطرناڪ آهي“
Crime,بارکان واقعو، 4 رڪني اسپيشل ٽيم قائم
Crime,واقعي جو ڪيس صدر ٿاڻي جي ايس ايڇ او جي فرياد تي داخل ڪيو ويو آهي، ڪيس ۾ دهشتگردي، قتل ۽ قتل جي ڪوشش سميت ٻيا قلم شامل آهن. ڪيس حملي آورن، فرار جوابدارن ۽ سهولتڪارن خلاف داخل ڪيو ويو آهي.
Politics,ميڊيا رپورٽس ۾ ڄاڻايو ويو آهي تھ ڀارت جي تڪراري فلم دي ڪيرالا اسٽوري خلاف سپريم ڪورٽ پاران درخواست ٻڌڻ کان انڪار ۽ مقامي هائي ڪورٽ ۾ وڃڻ جي هدايت بعد محمد رزاق ۽ تمنا سلطانا نالي ٻن ماڻهن ڪيرالا هائي ڪورٽ ۾ درخواستون داخل ڪيون آهن، جن ۾ ايمرجنسي اختيارين تحت درخواستون ٻڌي فلم جي نمائش روڪڻ جي استدعا ڪئي وئي آهي
Sports,نئين دهلي: افغانستان جي اسٽار آل رائونڊر راشد خان ڀارتي ڪرڪيٽر هاردڪ پانڊيا سان سحري ڪرڻ جي تصوير سوشل ميڊيا تي شيئر ڪري ڇڏي.
Politics,اليڪشن ڪميشن پنجاب جي صوبائي اسيمبلي جي عام چونڊون منعقد ڪرڻ جي لاءِ پولنگ جي تاريخ 30 اپريل کان 7 مئي 2023ع جي وچ ۾ تجويز ڪئي هئي ۽ وڌيڪ تجويز ڏني هئي ته چونڊون ترجيحي طور تي آچر تي ڪرايون وڃن.
Politics,هڪ آئيني جمهوريت، اها گورننس جو بنياد آهي. جسٽس عائشا ملڪ اختلافي نوٽ لکيو ته سوال ڪندڙ جو دفاع جو حق ختم نه ٿيڻ گهرجي، اڪثريت جي فيصلي سان اختلاف آهي.
Politics,مريم اورنگزيب چيو ته محمد مسعود کي ڊائريڪٽر انڊسٽريل اينڊ ڪمرشل رليشن شپ پاڪستان آرڊيننس فيڪٽري جو ميمبر مقرر ڪرڻ جي منظوري ڏني وئي آهي.
