Aspect Category,News Headlines
Politics,چنڊ ڏسڻي ڪميٽي جي عالمن، سائنسي ماهرن، موسميات کاتي جي عملدارن کانسواءِ عام مهمان به هن شاهي دسترخوان جو حصو بڻجڻا هئا پر اوقاف کاتي جي ايڊمنسٽريٽر ميڊيا ۾ آيل خبرن جو نوٽيس وٺندي دعوت منسوخ ڪري ڇڏي آهي، ايڊمنسٽريٽر حامد علي چيو آهي ته چنڊ ڏسڻي ڪميٽي جي مرڪزي ميمبرن جي ريفريشمينٽ بچت پاليسي تحت ڪئي ويندي، اڳواٽ جاري ڪيل مينيو منسوخ ڪري صرف چانهه جي انتظام جي تجويز غور هيٺ آهي، جڏهن ته اجلاس ۾ صرف ڪميٽي ميمبرن کي اچڻ جي دعوت ڏني ويندي. هن چيو ته نگران وزير هدايت ڪئي آهي ته دعوت جي جاري ڪيل ٽينڊر بابت 12 ڪلاڪن اندر رپورٽ پيش ڪئي وڃي.
Politics,جڏهن ته مشاهد حسين سيد چيو ته سرڪاري کاتن ۾ پنج لک رُپين کان وڌيڪ پگهارون نه ڏنيون وڃن.
Crime,چاچڙ ۾ کوهه مان هڪ شخص جو لاش هٿ.
Politics,طالبان کي ٻيهر منظم ٿيڻ ۾ جنرل (ر) باجوا، فيض حميد ۽ عمران سهولت ڪاري ڪئي؟
Politics,ذوالفقار علي ڀٽي خلاف اقتدار ڇڏڻ کان پوءِ تخت دار تي وڃڻ جي سازش نظر اچي رهي آهي، بينظير ڀٽو کي شهيد ڪيو ويو.
Politics,گهرو وزير طرفان خط ۾ لکيو ويو آهي ته عوام جي جان جو تحفظ ڪرڻ قانون لاڳو ڪندڙ ادارن جي ذميواري آهي، مغوي بازياب نه ٿيڻ ڪري قانون لاڳو ڪندڙ ادارن جي ساک متاثر ٿي رهي آهي
Sports,هراري ۾ جاري غير سرڪاري ٽيسٽ جي ٻئي ڏينهن جي راند ۾ بيٽر عمير يوسف 250 رنسن تي ناٽ آئوٽ رهيو آهي.
Crime,ڪراچي: هڪ عورت ۽ 3 نارين کي ڪهي قتل ڪرڻ وارو واقعو، جاچ ۾ اڳڀرائي
Crime,ڀارتي رياست ڪيرالا جي علائقي ڪوچي ۾ نوجوان ماڊل کي هلندڙ گاڏي ۾ اجتماعي لڄالٽ جو نشانو بڻايو ويو.
Politics,عمران خان سان خاص سلوڪ ڪيو پيو وڃي:شرجيل ميمڻ
Sports,ايونٽ ۾ هن وقت دفاعي چيمپيئن مانچيسٽر سٽي پهرين ۽ آرسنل ٻي پوزيشن حاصل ڪئي آهي.
Politics,عوام جي بنا فرق خدمت ڪرڻ ئي اسان جي سڃاڻپ آهي.
Crime,پوليس جوچوڻ آهي ته جوابدارن جي استعمال هيٺ ٻن گاڏين کي به تحويل ۾ ورتو ويو آهي
Crime,قتل جي الزام ۾ گرفتار جوابدار لاڪ اپ ۾ فوت، جوابدارن جي وارثن جو احتجاج.
Crime,مڙس ٻه ڪروڙ انشورنس جي رقم هڙپ ڪرڻ لاءِ زال کي مارائي ڇڏيو
Politics,هن چيو ته آدمشماري جا حتمي نتيجا ظاهر ٿيندا ته خبر پوندي ته سنڌ حڪومت جي خدشن کي دور ڪرڻ لاءِ ڪنھن حد تائين قدم کنيا ويا آهن.
Crime,ٽنڊي محمد خان ۾ پوليس ڪارروائي، 6 جوابدار گرفتار.
Crime,پاڪستان جي صوبي پنجاب جي شهر حافظ آباد ۾ هٿياربندن اسٽيج ڊانسر ۽ فنڪارا منزا سلطاني عرف عاشي کي گوليون هڻي قتل ڪري ڇڏيو آهي.
Crime,اسلام ڪوٽ لڳ ڪوچ ڪلٽي، ڪنڊيڪٽر سميت 2 ڄڻا فوت، 21 زخمي
Sports,ڊين لارينس آئن مورگن جي جڳهه تي هنڊريڊ ليگ جي ٽيم لنڊن اسپرٽ جو ڪپتان مقرر
Sports,پاڪستان جي افتخار احمد جي رينڪنگ ۾ 6 درجا بهتري ٿي جنهن کانپوءِ هو 39هين نمبر تي اچي ويو آهي.
Politics,ايف آءِ اي ذريعن موجب فرحت شهزادي کي پاڪستان آڻڻ لاءِ انٽرپول سان رابطي جي فيصلي جي گهرو وزارت کان اجازت گهري وئي آهي
Sports,سوريا ڪمار اهڙو رانديگر آهي، جيڪو ڀارت کي ورلڊ ڪپ کٽائي سگهي ٿو: پونٽنگ
Politics,اي سي شهدادپور تي ڪيس داخل ٿيڻ خلاف مظاهرا
Politics,سرڪلر ۾ چيو ويو آهي ته جسٽس فائز ۽ جسٽس امين جي فيصلي ۾ آرٽيڪل 184 ٽي تي آبزرويشن پاڻمرادي نوٽيس ۾ اچي ٿي،
Crime,نائيجيريا ۾ خوفناڪ حادثو، ستٽيهه اجل جو شڪار
Politics,هن چيو ته مادرِ جهموريت نصرت ڀٽو ۽ شهيد محترمه بينظير ڀٽو جي قيادت ۾ پيپلز پارٽي جي انهن هيروز کي سرخ سلام جن آئين جي بحالي لاءِ عظيم قربانيون ڏنيون آهن.
Crime,جهول ۾ ايس ايڇ او جي ڪار 3 پورهيتن مٿان چڙهي وئي، هڪ فوت،مظاهرو
Crime,سپر هاءِ وي تي روڊ حادثو، 30 ڄڻا زخمي.
Politics,هاڻ به ٽرمپ کي ماري سليماني جو پلاند وٺڻ چاهيون ٿا: ايراني جنرل
Politics,ان موقعي تي قانون واري وزير اعظم نذير تارڙ چيو ته اها هڪ ڀيري جي قانون سازي آهي، ان تي ڪو پنڊورا باڪس نه کلندو.
Politics,اسرائيلي وزير جي مسجد اقصيٰ جي دوري تي مسلم ملڪن جو سخت ردعمل
Crime,ملير مان 3 ڏينهن اڳ گم ٿيل ڇوڪري جو لاش هٿ.
Sports,ميڊيا مطابق ايشيا لائنز ۽ ورلڊ جائنٽس ۾ مقابلو برسات سبب 10 اوورن تائين محدود ڪيو ويو، جنهن ۾ ايشيا لائنز 3 وڪيٽن تي 99 رنسون ٺاهيون، جنهن ۾ تلڪارتني ڊلشان 32، مصباح الحق 44 رنسن جي وڏي اننگز کيڏي.
Crime,جهيڙي بعد جمالي موٽ وٽ ٻنهي ڌرين جا ماڻهو مورچابند ٿي ويا، جيڪي هڪٻئي تي فائرنگ ڪندا رهيا، جنهن سبب علائقي ۾ خوف حراس ڇانئجي ويو.
Crime,ڪنري لڳ جوان مزدور جو ڦاهو کاڌل لاش مليو
Sports,ميڊيا مطابق سچن ٽنڊولڪر بعد سندس پٽ ارجن جي آئي پي ايل ۾ اچڻ بعد ٻنهي آئي پي ايل کيڏندڙ پهرين پيءُ پٽ جي جوڙي جو منفرد اعزاز پڻ پنهنجي نالي ڪري ورتو آهي.
Politics,واضح رهي ته ڀڃ ڊاهه ۽ تشدد واري ڪيس ۾ عمران خان ۽ پي ٽي آئي اڳواڻن خلاف لاهور جي ريسڪورس ٿاڻي، سول لائن ۽ شادمان ۾ ڪيس داخل آهن.
Politics,نور عالم خان جي صدارت هيٺ پي اي سي اجلاس ۾ صدر، وزيراعظم ۽ ججن جي گراس سيلري جا تفصيل پيش ڪيا ويا.ان موقعي تي انڪشاف ٿيو ته چيف جسٽس جي پگهار وزيراعظم ۽ وفاقي وزيرن کان به وڌيڪ آهي
Sports,قومي ٽيم جي ڪپتان بابت اڳوڻي چيئرمين چيو ته هن وقت بابر اعظم کان ڪپتاني کسڻ ساڻس زيادتي هوندي، شروع کان چئي رهيو آهيان ته ٽنهي فارميٽن لاءِ هڪ ڪپتان نه هئڻ گهرجي، بابر اعظم کي ٻن فارميٽ جو ڪپتان برقرار رکيو وڃي.
Sports,حارث رئوف ون ڊي ۾ شعيب اختر جي وڪيٽن وارو 24 سال پراڻو رڪارڊ ٽوڙي ڇڏيو
Politics,عمران خان کي آئينو ڏيکاريندس: اسحاق ڊار جو مناظري جو چئلينج
Politics,نيو گيسٽ هائوس پوليس لائنز ۾ عمران خان خلاف القادر ٽرسٽ ڪيس جي ٻڌڻي احتساب عدالت جي جج محمد بشير ڪئي
Politics,هوڏانهن وزيراعظم سان سنڌ جي گورنر ڪامران خان ٽيسوري به ملاقات ڪئي.
Sports,اسپين سان تعلق رکندڙ ٽينس جو ورلڊ اسٽار رافيل نڊال زخمي ٿيڻ بعد اڃا تائين صحتياب نھ ٿي سگهيو آهي، جنهن سبب هو بارسلونا اوپن ٽينس ٽورنامينٽ تان هٿ کڻي ويو آهي
Politics,پراجيڪٽ عمران جي تخليق ڪار ججن، جنرلن جو وار به ونگو نه ٿيندو!
Sports,ميڊيا مطابق ڪيليفورنيا جي رياست ۾ جاري مقابلن دوران آمريڪا جي ايما نوارو پنهنجي هم وطن ڪيٽي مڪ نالي کي شڪست ڏني آهي.
Crime,پوليس ڪانسٽيبل جي قتل ڪيس ۾ جوابدار کي گرفتار ڪري ورتو.
Politics,ايمرجنسي هڻي ئي پنجاب ۽ پختونخوا چونڊون ملتوي ڪري سگهجن ٿيون:سپريم ڪورٽ
Crime,گمبٽ مان لاش هٿ، پوليس لاش کڻائي اسپتال پهچايو.
Crime,پرڏيهي خابرو اداري مطابق مقامي پوليس اهلڪار نصير الدين ٻڌايو ته آچر جي ڏينهن هجوم گڏ ٿيڻ تي پوليس حرڪت ۾ آئي ۽ چيني انجنيئر کي محفوظ هنڌ تي منتقل ڪري ڇڏيو، ان کان اڳ سوين ماڻهن ضلعي پوليس اسٽيشن تي ڪاهه ڪري ڏني، جن جو خيال هو ته چيني شخص کي پوليس ٿاڻي اندر لڪائي ويهاريو آهي
Politics,سنڌ ۾ مڪاني چونڊون ٿينديون يا نه؟ شرجيل ميمڻ واضح ڪري ڇڏيو
Crime,ڪوئنز ليند رياست جي جنگلي جيوت کاتي جي عهديدار مائيڪل جوائس ماڻهن کي محتاط رهڻ جو مشورو ڏنو آهي.
Politics,سنڌ حڪومت طرفان صوبي ۾ 4 اپريل تي عام موڪل جو نوٽيفڪيشن جاري ڪيو ويو آهي
Politics,مسلم ليگ (ن) جي سينيئر نائب صدر مريم نواز عدالتن ۾ پيشي کان لنوائڻ تي تحريڪ انصاف جي چيئرمين عمران خان کي سخت تنقيد جو نشانو بڻائيندي چيو آهي ته عمران کي عدالت سڏائي ته بيمار، باقي ريلي ۽ جلسن ۾ شرڪت لا تيار آهي، گدڙ جيان لڪي ويهي پنهنجي ڪارڪنن ۽ عوام کي ڍال بڻائي رهيو آهي
Politics,چاٻي غائب، پي ٽي آءِ اڳواڻن پوليس وين کي واش روم بڻائي ڇڏيو
Crime,خيرپور ۾ پوليس مقابلو، هڪ جوابدار زخمي حالت ۾ گرفتار.
Sports,پاڪستاني ڪرڪيٽ ٽيم جي ڪپتان بابراعظم ڀارتي ٽيم جي سربراهه روهت شرما جو ٽي 20 ۾ 4 سينچرين وارو رڪارڊ کسڻ کي پنهنجو هدف بڻائي ورتو آهي.
Sports,بيروزگار رانديگرن لاءِ اهم خبر، حڪومت وڏو قدم کڻي ورتو
Crime,ڳوٺاڻن صحافين اڳيان دانهيندي چيو ته ايس ايڇ او جھول ياسر نواز مغل صبح جو سوير نشي ۾ ڊرائيورنگ ڪري رهيو هو، ان ڪري ڪار سندس ڪنٽرول مان نڪري پورهيتن مٿان چڙهي وئي. ڪار مان شراب جون 2 بوتلون به نڪتيون آهن
Politics,پاڪستان ان فورم سميت سڀني اهم فورمن تي اسرندڙ ملڪن جي آواز کي اجاگر ڪندو رهندو.
Sports,قومي ڪرڪيٽر شاداب خان نڪاح ڪري ورتو
Politics,دنيا پلواما حملي بابت ستيال پال جي انڪشاف جو نوٽيس وٺي:پاڪستان
Sports,راولپنڊي ڪرڪيٽ اسٽيڊيم ۾ کيڏي ويندڙ ميچ ۾ ميچ واري پِچ تبديل ڪئي وئي آهي، پر 30 گزن جي دائري ۾ ڪنهن به قسم جي ڦيرڦار ناهي
Crime,حليم عادل گرفتاري معاملو، نوڪري ڪيو ڪنهن جي غلامي نه ڪيو، عدالت جي اينٽي ڪرپشن اختيارين کي ڇنڊ
Politics,منظوري کان اڳ پيپلزپارٽي جي ميمبر پير مجيب الحق قائمه ڪميٽي جي رپورٽ ايوان ۾ پيش ڪئي، بل تحت وڪيلن لاءِ هڪ فنڊ قائم ڪيو ويو آهي
Politics,هاءِ ڪورٽ 24 نومبر 2022 تي درخواستون رد ڪري ڇڏيون هيون. سپريم ڪورٽ هاءِ ڪورٽ ۽ ٽرائل ڪورٽ جي فيصلي کي برقرار رکندي عمران خان جو دفاع جو حق ختم ڪري ڇڏيو. 29 ڊسمبر تي لاهور ۾ جسٽس منصور علي شاهه، جسٽس امين الدين خان ۽ جسٽس عائشا ملڪ تي ٻڌل سپريم ڪورٽ جي بينچ ڪيس جي شنوائي ڪئي.
Politics,اڄ عمران نيازي اسٽيبلشمينٽ کان مطالبو ڪري رهيو آهي ته هو نظرثاني ڪري.
Politics,پرويز مشرف جي لاڏاڻي تي صدر ۽ وزيراعظم پاران افسوس جو اظهار
Sports,ميڊيا مطابق ٽيم جي ڪپتاني هشمت الله شاهدي کي ڏني وئي آهي. جڏهن تھ ٽيم ۾ رحمت شاهه، رحمان الله گرباز، محمد نبي، راشد خان، نجيب ۽ ابراهيم زادران، فضل الحق فاروقي، رياض حسن ۽ ٻين کي شامل ڪيو ويو آهي.
Sports,پنجاب جي ايٿليٽس کي 5 لک رپين تائين انعام ڏيڻ جو اعلان
Politics,ان کان اڳ پيپلز پارٽي جي خراب حڪمراني، ڪرپشن، مهانگائي، بدحالي، بيروگاري جي خلاف ۽ سنڌ جي عوام جي سياسي، سماجي ۽ معاشي بحالي لاءِ سنڌ يونائيٽيڊ پارٽي پاران پارٽي صدر سيد زين شاهه جي اڳواڻي ۾ 15 فيبروري تي سکر مان نڪتل عظيم الشان ۽ تاريخي پنڌ سنڌ مارچ سنڌ جي مختلف شهرن ۽ ضلعن سکر، لاڙڪاڻو، سيوهڻ، قاضي احمد، سڪرنڊ، هالا، حيدرآباد، ٽنڊومحمد خان، سجاول ٺٽو، گهارو، ڌاٻيجي، قائدآباد، شاهراه فيصل کان مسلسل پنڌ هلندو ڦوهارا چوڪ تي هڪ وڏي عام جلسي کان پوءِ پنهنجي پڄاڻي تي پهتو.
Sports,رپورٽ ۾ ڄاڻايو ويو آهي ته ورڪنگ ڪميٽي سالياني اجلاس عالمي ڪرڪيٽ جي بقا لاءِ سامهون ايندڙ چئلينجن ۽ فيوچر ٽور پروگرام کي بحال رکڻ تي بريفنگ ڏيندي.
Politics,ڪراچي ۾ ضمني مڪاني چونڊ ۾ پولنگ کانپوءِ نتيجا اچڻ جو سلسلو جاري آهي، ڪراچي جي 11 يوسيز تي پ پ کي 5 يوسيز تي سرسي حاصل ٿي وئي آهي
Sports,آمرڪي رياست ڪيليفورنيا ۾ جاري انڊين ويلز ٽينس ٽورنامينٽ جي هڪ اهم مقابلي ۾ برطانوي ٽينس اسٽار اينڊي مري سخت مقابلي بعد مخالف رانديگر ٽامس مارٽن ايچويري کي شڪست ڏئي ٻئي رائونڊ ۾ ڪواليفائي ڪري ورتو آهي.
Sports,پرتگالي سُپر اسٽار 2017ع کانپوءِ پهريون ڀيرو دُنيا جي سڀ کان وڌيڪ ڪمائي ڪندڙ ايٿليٽ جو اعزاز حاصل ڪيو آهي.
Sports,پاڪستان جي هاڪي ٽيم چيمپيئنز ٽرافي جي ايونٽ شرڪت لاءِ ڀارت وڃي رهي آهي، جيڪا اتي چنائي شهر ۾ رهائش اختيار ڪندي
Politics,ڪراچي ۾ سنڌ حڪومت جي ترجمان مرتضيٰ وهاب سان گڏ پريس ڪانفرنس ڪندي شازيا مري چيو ته عمران خان ڳالهين ذريعي مسئلن جي حل جي ڪوشش کي متاثر ڪيو.
Sports,اصل ۾ اهو فيصلو چيئرمين جو اختيار آهي، مون اڳوڻي سليڪشن ڪاميٽي جي چيئرمين شاهد آفريدي ۽ هاڻ هارون رشيد جا ان معاملي تي خيال معلوم ڪيا آهن،
Politics,چيف جسٽس پڇاڻو ڪيو ته عدالت کي ٻڌايو ويو ته سپليمنٽري گرانٽ جي به منظوري ورتي ويندي، ان جي ابتڙ معاملو پارليامينٽ ڏانهن موڪليو ويو، ڇا اهو صرف چونڊن لاءِ ٿيندو آهي يا عام حالتن ۾ به ائين ٿيندو آهي؟
Politics,بلاول ڀٽو زرداري جون اداڪارا سان وڊيوز ليڪ؟
Sports,ممبئي ( ويب ڊيسڪ ) ايشيا ڪپ جي ميزباني واري معاملي تي ڀارتي ميڊيا نئون شوشو ڇڏي ڏنو، جنهن ۾ چيو ويو آهي ته ايشيا ڪپ جي ميزباني سريلنڪا کي ڏئي سگهجي ٿي.
Sports,ميسي سعودي ڪلب الهلال سان معاهدو ڪرڻ تي راضي
Politics,فاروق ستار شهباز شريف ۽ عمران خان ۾ ٺاهه جي دعويٰ ڪري ڇڏي
