Aspect Category,News Headlines
Crime,اسڪاٽ لينڊ ۾ اي ٽي ايم مان پئسا ڪڍڻ واري نوجوان کي ڦريو ويو آهي، ڦورو ايترو بدحواس هو جو کيس اندازو ئي نه ٿي سگهيو ته هُو پنهنجي ئي پُٽ کي ڦر ڪري رهيو آهي.
Politics,عمران خان رڳو پنھنجي اقتدار جي حوس ۽ پنھنجي انا جي تسڪين لاءِ ماڻھن کي انساني ڍال طور استعمال ڪندو آھي، کيس عوام سان ڪو سروڪار ناھي، عمران جي پارٽي جا ماڻھو جيلن ۾ آھن ۽ ھُو پاڻ گھر ويٺو آھي، ٻين جي ٻارن کي احتجاج لاءِ اتساھي رھيو آھي، پر سندس ٻار ملڪ کان ٻاھر ويٺل آھن
Politics,وزيراعظم چيو ته ڪنهن کي به ملڪ جو امن ۽ استحڪام دائو تي لڳائڻ جي اجازت نه ڏينداسين
Sports,آءِ سي سي ورلڊ ڪپ 2023 جي شيڊول جو اعلان، پاڪستان ۽ ڀارت وچ ۾ پهرين ميچ 15 آڪٽوبر تي ٿيندي
Sports,ميڊيا مطابق پريميئر ليگ جي انتهائي دلچسپ مقابلن ۾ ٽيمن نھ رڳو پنهنجي پوزيشن بهتر بڻائي آهي، پر فٽبالرن پڻ انفرادي ڪارڪردگي کي وڌايو آهي.
Politics,تحريڪ انصاف جي اڳواڻ ۽ اڳوڻي وفاقي وزير علي امين گنڊاپور پاڻمرادو گرفتاري ڏئي ڇڏي آهي.
Politics,چوڌري ڀائرن جا ويڇن باوجود لاڳاپا برقرار
Sports,ميڊيا مطابق بالر پرابٿ جئي سوريا آئرلينڊ خلاف ٻي ٽيسٽ ميچ جي آخري ڏينهن تي پال اسٽرلنگ کي آئوٽ ڪري ٽيسٽ ڪرڪيٽ ۾ تيز ترين 50 وڪيٽن جو هدف پورو ڪري اهم رڪارڊ پنهنجي نالي ڪري ورتو آهي.
Crime,2 گروپن وچ ۾ جهيڙو، هڪ ڄڻو مارجي ويو.
Sports,ايشان ڪِشن چٽاگانگ ۾ بنگالي بالرن لاءِ قهر بڻجي ويو، ڌماڪيدار ڊبل سينچري
Crime,سيوهڻ جي عدالت تانيه خاصخيلي قتل ۾ نامزد مک جوابدا جي وڪيل پاران دليل مڪمل نه ڪرڻ تي ڪاوڙ جو اظهار ڪندي ٻڌڻي 12 اپريل تائين ملتوي ڪري ڇڏي.
Crime,غوثپور ۾ چورن خلاف ڪيس داخل ڪيو ويو، جوابدارن پوليس تي فائرنگ ڪري ڏني.
Sports,پاڪستاني ڪرڪيٽر اظهر علي فرسٽ ڪلاس ڪرڪيٽ ۾ 16 هزار رنسون مڪمل ڪندڙ 17 پاڪستان بيٽر بڻجڻ جو اعزاز ماڻي ورتو آهي
Sports,بابر اعظم کي پنجاب جي گورنر بليغ الرحمان ستاره امتياز سان نوازيو.
Sports,انگلينڊ کي آسمان جي بلندين تائين پهچائيندڙ آئن مورگن هر طرز جي ڪرڪيٽ کي الوداع چئي ڇڏيو
Politics,اليڪشن ڪميشن خيبرپختونخواهه جي گونر ڏانهن به خط اماڻيو آهي، جنهن ۾ لکيو ويو آهي ته سپريم ڪورٽ آف پاڪستان جي حڪمن جي روشني ۾ اليڪشن ڪميشن توهان جي جواب جي منتظر آهي.
Politics,پاڪستان کي پيش 10 خطرن جي نشاندهي، 2025 تائين ڇا ڇا ٿي سگهي ٿو؟
Sports,ٽي ملڪي سيريز: نيوزيلينڊ بنگلاديش کي 8 وڪيٽن تان مات ڏئي ڇڏي
Crime,سکر ۾ پوليس مقابلو، فائرنگ جي ڏي وٺ ۾ هڪ ڌاڙيل مارجي ويو، هڪ فرار ٿي ويو.
Sports,ياد رهي تھ فيفا ورلڊ ڪپ جي انتظامن کان متاثر ٿيڻ سبب فيبا ايونٽ جي ميزباني دوحا کي ڏني آهي.
Politics,هن وقت ڪنهن ماڻهو جو کاتو نئون ناهي ڪيو ويو.
Crime,ڪوئيٽا: چمن ۽ ڊيرا مراد جمالي ۾ ڪسٽمز افغانستان منتقل ڪئي ويندڙ ڀاڻ جي اسمگلنگ ناڪام بڻائي ڇڏي
Sports,رياض ( ويب ڊيسڪ ) سعودي عرب طرفان ارجنٽينا سان واسطو رکندڙ سُپر اسٽار فٽبالر ليونل ميسي کي سعودي عرب پرو ليگ ۾ شرڪت لاءِ ساليانو چاليهه ڪروڙ ڊالر ( هڪ کرب 13 ارب پاڪستاني رُپين کان وڌيڪ ) معاوضي جي آڇ ڪئي وئي آهي.
Politics,پاڪستان بحران ۾ آهي، پي ڊي ايم جون مهربانيون آهن.
Crime,ملير مان 3 ڏينهن اڳ گم ٿيل ڇوڪري جو لاش هٿ.
Politics,ايران جي سپريم ليڊر جو خاڪو ڇاپڻ تي فرانسيسي تحقيقي ادارو بند
Crime,ان سلسلي ۾ ڪلوئي زيرو پوائنٽ روڊ تي سرنهن جي ڪڏي سان ڀريل ٽريڪٽر ٽرالي پل ٽٽڻ ڪري ڪلٽي ٿي پئي، جنهن جي نتيجي ۾ مٿي ويٺل نوجوان ميوو پٽ اينگرو ڪولھي دٻجي فوت ٿي ويو، جنهن جو مقامي ڳوٺاڻا لاش اسپتال کڻائي آيا، جتان ضروري ڪارروائي بعد لاش وارثن حوالي ڪيو ويو
Politics,جنرل نعمان ذڪريا ۽ جنرل عاصم ملڪ سميت اٽڪل 12 جنرلن جون موجوده پوزيشنون تبديل ڪرڻ جو فيصلو ڪيو ويو آهي.
Politics,سياسي جماعت خلاف ڪاروائي کي ڪريڪ ڊائون چوڻ بدديانتي آهي:مريم نواز
Politics,واضح رهي ته اسد عمر کي اسلام آباد هاءِ ڪورٽ مان گرفتار ڪيو ويو هو.
Sports,جڏهن تھ پچز جي شڪايتن کي سامهون رکي ان کي معياري بڻائڻ لاءِ ڪيوريٽرز پڻ سرگرم ٿي ويا آهن.
Sports,هن چيوته گهڻي قدر پرستارن جو اميدون مختلف هونديون آهن، ٽيم ۾ ڪردار مختلف هوندو آهي، ڪوشش ڪندو آهيان ته ٽيم مئنيجمينٽ جيڪا ذميواري ڏني اها پوري ڪريان.
Crime,سپوديرو ۾ پوليس مقابلو، هڪ ڄڻو زخمي حالت ۾ گرفتار، گرفتار جوابدار دودو شاهاڻي خلاف ضلعي خيرپور جي مختلف ٿاڻن ۾ ڪيس داخل.
Crime,شاهه لطيف کان اغوا ٿيل شخص بازياب نه ٿيو، وارثن انصاف جو مطالبو.
Politics,پرڏيهي وزير بلاول ڀٽو زرداري جو ايراني هم منصب سان رابطو
Crime,ميهڙ پوليس ڪارروائي، اغوا ٿيل ٻارڙي بازياب، 2 جوابدار گرفتار.
Politics,چونڊيل نمائندن پاران سار نه لهڻ سبب تڪليفن سبب خاندانن جا ماڻهو به مجبور ٿي خودڪشي ڪري پنهنجي زندگي اجهائڻ واري عمل کي ترجيح ڏين ٿا.
Crime,سائيٽ ايريا پوليس جي ڪارروائي، 2 جوابدار گرفتار.
Politics,سپريم ڪورٽ، اسلام آباد جو سيل ڪيل ريڊ زون کولڻ بابت پي ٽي آءِ جي استدعا رد ڪري ڇڏي
Politics,ايم ڪيو ايم سياسي گرفتارين تي ڪڏهن احتجاج ناهي ڪيو.
Politics,سنڌ اسيمبلي ۾ آئين جي گولڊن جوبلي جي قرارداد پڻ منظور ڪئي وئي، اسپيڪر ٺهراءُ جي منظوري کان پوءِ اجلاس اڻ ڄاتل مدي تائين ملتوي ڪري ڇڏيو.
Politics,اسلام آباد :چيف جسٽس عمر عطا بنديال ملڪ جي سڀني اسيمبلين جون چونڊون گڏ ڪرائڻ جي درخواست تي ريمارڪس ڏنا آهن ته 14 مئي جو وقت ويجهو اچي چڪو آهي، تنهن ڪري سياسي جماعتون هڪ موقف تي اچي وڃن ته عدالت گنجائش ڪڍي سگهي ٿي.
Crime,قاضي احمد ۾ اڻڄاتل هٿياربندن جي فائرنگ، هڪ ڄڻو مارجي ويو.
Sports,شارجه ۾ کيڏيل ٽي ٽوئنٽي سيريز جي ٽئين ۽ آخري ميچ ۾ پهريان بيٽنگ ڪندي پاڪستاني ٽيم مقرر 20 اوورن ۾ 7 وڪيٽن جي نقصان تي 182 رنسون ٺاهيون.
Politics,هن چيو ته عمران خان هڪ ڏينهن آفر ڪري رهيو آهي ته وري ٻئي ڏينهن ان تان ڦري وڃي ٿو.
Politics,تحريڪ انصاف جي چيئرمين ۽ اڳوڻي وزيراعظم عمران خان چيو آهي ته مان رڳو ملڪ ۾ اليڪشن چاهيان ٿو ۽ ان لا ڪنهن سان به ڳالهائڻ لا تيار آهيان، عوام مون سان گڏ آهي، تنهن ڪري اسٽيبلشمينٽ يا بيساکين جي ضرورت ناهي، نئين آرمي چيف جي اچڻ کانپو سختيون ويتر وڌي ويون آهن
Crime,واضع رهي ته ڳوٺ ڪوئاڙا ۾ به ڏيڍ مهينو اڳ جوڙي وڻ ۾ ڦاهو کاڌو هو، هلندڙ سال ننگرپارڪر تعلقي ۾ 20 کان وڌيڪ خودڪشين جا واقعا پيش اچي چڪا آهن.
Politics,ميڊيا رپورٽن موجب گذريل سال کان روس ان ننڍي شهر تي قابض ٿيڻ جي ڪوشش ڪري رهيو آهي ۽ روس شهر جي گھڻي حصي تي قابض آهي پر يوڪرين جو شهر جي اولهه حصي تي هيل تائين ڪنٽرول برقرار آهي.
Politics,عمران نيازي کي هاڻي سياست ڇڏي ٿيٽر ڪمپني کولڻ گهرجي: شرجيل ميمڻ
Crime,نوابشاهه ۾ گهر ۾ ڦر، نامعلوم هٿياربندن مزاحمت تي 3 ڄڻن کي زخمي ڪري ڇڏيو.
Sports,سعودي عرب جي ويمنز فٽبال ٽيم 2 سالن جي مختصر عرصي ۾ فيفا جي رينڪنگ ۾ هڪ پوائينٽس جي جڳهه ٺاهي ورتي آهي.
Crime,هوڏانهن سنڌ جي سڌ سماءَ واري وزير شرجيل ميمڻ چيو آهي ته سي ٽي ڊي جي ٽيم دهشتگردن سان مقابلو ڪيو، ڪي پي او حملي جي ماسٽر مائينڊ سميت 2 دهشتگرد مارجي ويا، دهشتگرد ٻئي حملي جي رٿابندي ڪري رهيا هئا، حملي ۾ استعمال ٿيل هٿيار ٽانڪ مان گهرايا ويا.
Sports,زمبابوي ڪرڪيٽ بورڊ جو مُلڪ ۾ ٽي ٽين ٽورنامينٽ ڪرائڻ جو اعلان
Sports,ياسر عرفات کي بالنگ ڪوچ جو آسرو ڏئي معذرت ڪئي وئي
Politics,ڪراچي ۾ پريس ڪانفرنس ڪندي هن چيو ته گذريل 72 ڪلاڪ مون تي ڳريا گذريا آهن، اهو ئي سوچيندو رهيس ته سياسي طور تي ڪهڙي پاسي وڃان، تمام گهڻو سوچڻ بعد سياست ڇڏي رهيو آهيان ۽ ايم پي اي طور استعيفا ڏيڻ جو اعلان ڪريان ٿو
Sports,سن رائزرز حيدرآباد ۽ رائل چيلينجر بنگلور جي ٽيمن وچ ۾ مقابلو ٿيندو
Politics,اڳوڻي وزيراعظم عمران خان جي خاص صلاحڪار رهندڙ ۽ بلين سونامي ٽري منصوبي جي نگران ملڪ امين اسلم لاهور ۾ پي ٽي آ کي الوداع چوڻ جو اعلان ڪندي چيو ته رياستي ملڪيتن ۽ ملڪ کي نقصان پهچائيندڙ پارٽي سان وڌيڪ نٿو هلي سگهان، پي ٽي آءِ پاڪ فوج تي حملا ڪري ملڪ دشمنن خاص ڪري ڀارت کي خوش ڪري ڇڏيو آهي
Politics,ترجمان ٻڌايو ته پاڪستان ڀارت جي ڪوڙي بيانئي جو مقابلو ۽ چڙ ڏياريندڙ عملن باوجود ثابت قديمي ۽ ذميواري سان ڪم ڪندو رهندو.
Politics,آصفا ڀٽو زرداري جو جنم ڏهاڙو ڪيئن پيو گذري؟
Sports,نديم خان ماني جي دور ۾ اهم فيصلا ڪيا هئا، ڇوتھ هو ان وقت بااثر ترين عهديدارن ۾ ڳڻيو ويندو هو.
Politics,نوٽيفڪيشن موجب ڪينٽونمينٽ بورڊز ۾ ايندڙ شهري علائقن کي ميونسپل ادارن حوالي ڪيو ويندو ۽ آرمي ايريا کي ملٽري اسٽيشن ۾ تبديل ڪيو ويندو، اهڙيءَ طرح ڀارت ۾ برطانا جي نئين آبادياتي دور کان قائم ڪينٽونمينٽ نظام جو خاتمو ٿي ويندو.
Politics,ججن خلاف ريفرنس جي ڪاپي جسٽس قاضي فائز عيسيٰ، جسٽس طارق مسعود، جسٽس منصور کي موڪلي وئي آهي
Crime,اسلام ڪوٽ لڳ روڊ پار ڪندڙ ڇوڪرو ڪار جي ٽڪر ۾ فوت
Crime,پوليس اهلڪار قتل: جوابدار جي مدد ڪندڙ ملازم ۽ سالو گرفتار
Sports,بورڊ جو چوڻ آهي تھ ڪرڪيٽ کي ڇڏي باقي سموريون ٽيمون ايشين گيمز ۾ حصو وٺنديون.
Crime,رابطو ڪرڻ تي ايس ايڇ او سٽي وجئه ڪمار کتري ٻڌايو ته ڳجهي اطلاع تي ڪاروائي ڪري سرڪاري لوهه سان ڀريل مزدا هٿ ڪري ٻن ڄڻن کي گرفتار ڪيو آهي
Sports,ٽي ٽوئنٽي ورلڊ ڪپ: پوائنٽس ٽيبل تي بنگلاديش جو راڄ!
Politics,حيدرآباد جي يوسي 118 جي 5 پولنگن جي نتيجي ۾ موجب پ پ جي اميدوار 170 ووٽ کڻي پھرين نمبر تي پوزيشن برقرار
Crime,سنڌ هاءِ ڪورٽ جي جسٽس ڪي ڪي آغا تي ٻڌل ٻه رڪني بئنچ ڪارنهن الزام هيٺ وارهه واسي نوجوان احمدعلي بروهي کي قتل ڪري لاش روهڙي ڪئنال ۾ اڇلائڻ واري واقعي خلاف ڪيس جي ٻڌڻي ٿي.
Crime,شروعاتي پوسٽ مارٽم رپورٽ ۾ ٻڌايو ويو ته مقتولا جي جسم تي تيز اوزار جا 8 موتمار نشان هئا جڏهن ته ان جو ڳلو به ڪپيل هو جيڪو موت جو بنيادي سبب بڻيو.
Sports,ان تي پي سي بي سال 2018ع ۾ سپٽيمبر جي مهيني ۾ گڏيل عرب رياستن ۾ ٿيل ايشيا ڪپ جو حوالو ڏنو هو.
Politics,تڪراري ليکڪ طارق فتح ڊگھو عرصو بيمار رهڻ کان پوءِ لاڏاڻو ڪري ويو
Politics,صوبائي حڪومت رينجرز طلبي لاءِ خط لکي ڇڏيو آهي، جڏهن ته گهرو کاتي سڄي صوبي ۾ قلم 144 لاڳو ڪري ڇڏيو آهي، گڏوگڏ موبائل فون سروس جي بندش لاءِ به خط لکيو ويو آهي.
Sports,ان آفر کي پاڪستان جي عمران خان، ويسٽ انڊيز جي سر ويون رچرڊز ۽ انگلينڊ جي اين بوٿم سميت ڪيئي رانديگرن قبول ڪري ان کي ڪامياب بڻائڻ ۾ اهم ڪردار ادا ڪيو هو، وقتي طور تي ڄاڻايل سمورن وڏن نالن سندن مُلڪي ڪرڪيٽ بورڊن پابندي مڙهي ڇڏي هئي پر پوءِ ڪيري پيڪر سان معاملا طئي ٿيڻ بعد انهن رانديگرن کي ٻيهر ملڪي ٽيمز ۾ شامل ڪيو ويو هو.
Crime,ڪشمور پوليس اغوا ٿيل ٻارڙا بازياب، اغوا ڪندڙ گرفتار.
Politics,شريفان چانگ چيو ته ”عوامي آواز“ ئي آهي، جيڪا مظلومن جو آواز اعليٰ ايوانن تائين پهچائي سگهي ٿي، مالڪي ڪري اسان جي مدد ڪئي وڃي.
Crime,پير جو ڳوٺ: حادثي ۾ 2 نينگريون فوت، هڪ زخمي
Politics,چيف اليڪشن ڪمشنر سڪندر سلطان راجا چيو ته نگران وڏي وزير محسن نقوي جي اڳواڻي ۾ پنجاب حڪومت موجوده صورتحال جي روشني ۾ عوام جي تحفظ لاءِ بهترين ۽ جرئتمنداڻا قدم کنيا آهن، پنجاب حڪومت جي ٽيم کان مطئمن آهيان ته هو پنهنجا فرض ايمانداري سان ادا ڪري رهي آهي
Crime,گهرو اڻبڻت تان ماءُ پنهنجي ٽن ٻارن کي زهر ڏئي ماري ڇڏيو
Politics,غيرقانوني فنڊنگ ڪيس، اڳوڻو گورنر عمران اسماعيل عدالت پهچي ويو
Politics,ڪامران ٽيسوري جي فريال ٽالپر سان اهم ملاقات، مختلف معاملن تي اتفاق
