Text,label
د ناروې کډوالو شورا : افغانستان کې نړيوالو بنديزونو ميليونونه افغانان کړاو سره مخ کړي,Negative
سياسي لارښودو د مفاهمت لاره خپلولو سره د 1973 متفقه آئین مرتب كولو تاريخ رقم كړو٬ اتحادی حکومت په ګډه د پېښو چېلنجونو مبارزه كوي٬ وزيراعظم شهباز شريف,Neutral
روسيه، چين ، پاکستان، هند، ايران، قراقستان، قرغزستان، تاجکستان، ترکمنستان او ازبکستان د مسکو د غونډي غړي دي او يو شمير دغه هيوادونه په خاص ډول د افغانستان ګاونډي هيوادونه په افغانستان کې د ناامنيو په زياتيدو په خاص ډول د داعش د حضور په اړه جدي انديښنه لري.,Positive
دي وايي، له هغه وروسته چې دوي واک ته رسېدلي، د يوه کال په موده کې يې په ياد ولايت کې د مخابراتي خدماتو د پوښښ ساحه پراخه کړې او اوسمهال ۸۰ سلنه وګړي مخابراتي خدماتو ته لاسرسي لري.,Positive
انجينئر امير مقام د شانګله كان كن په راخوشي كولو د هغوي كورنيو له مباركي وركړه,Positive
د کابل ښار په مريم لېسې بازار کې د سرو زرو يوه پلورونکي محمدجاوېد وويل، نن د تېرې شنبې په پرتله د يو ګرام ٧٥٠ عيار عربي سرو زرو بيه له ۴٠٠٠ افغانيو څخه ۴۱۰۰ افغانيو ته او د يو ګرام ۵۸۵ عيار روسي سرو زرو بيه له ۳۳۰۰ څخه ۳۳۵۰ افغانيو ته لوړه شوې ده.,Positive
د يادونې ده، تېره ورځ هم د سټنډرډ ادارې له ايرانه وارد شوي ۱۶ ټانکره بې‌کيفيته ډېزل او پټرول له فراه ولايت څخه بېرته دغه هېواد ته ورګرځولي وو.,Neutral
د طالبانو تر بيا واکمن کېدو مخکې د افغانستان مخکني حکومت چارواکو دا خبره کړې وه چې دوي يوازې له طالبانو سره نه، بلکې له شاوخوا ۲۰ نورو ترهګرو ډلو سره هم په جګړي بوخت دي. طالبان وايي چې په ټول افغانستان باندې حاکم دي، داعش يې ځپلې هېڅ يوې ډلې ته به اجازه ورنکړي چې له دغې خاورې څخه د بل هېواد په ضد استفاده وکړي.,Neutral
په پلازمېنه کابل کې نن د ګلبهار پانګونې بنسټ له لوري د (ګلبهار پلازې) په نوم يوه ستره پراختيايي پروژه پرانيستل شوه.,Neutral
د افغانستان په بهرنیو چارو وزارت کې یوې باوري سرچینې نن پژواک خبري اژانس ته وویل چې نظاماني بېرته کابل ته راستون شوی او خپل کار یې پيل کړی دی.,Neutral
د پنجشېر لپاره د طالبانو حکومت والي محمد حسن هاشمي د پخواني جهادي قومندان احمدشاه مسعود قبر ليدنې ته ورغلي.,Positive
۱ ساعت وړاندې,Negative
ويدا قلندري,Neutral
کابل (پژواک، ۱۳ وري ۱۴۰۲): د کابل ښاروال ويلي، د ځينو شبکو له لوري د ښار ډېري تاسيسات ويجاړ شوي خو له دې وروسته کابل ښاروالي هيڅ چا ته اجازه نه ورکوي چې په ښاري سيمو کې غيرمعياري کيندنې وکړي.,Negative
بل پل، د موسي‌خېلو ولسوالۍ د غلانګ سيمې اوسېدونکي وايي، خوښ دي چې په خپله سيمه کې د ياد مهم پله جوړېدو چارې پيلېږي.,Positive
د «انصار معالجوي روغتون» هم اعلان کړي چې بې‌وزلو کسانو ته په اونۍ کې دوې ورځې وړيا روغتيايي خدمتونه وړاندې کوي.,Neutral
د افغان ستورو په توپ‌اچونه کې فريدون داودزي او کامران هوتک هر يوه ۳، يما عرب ۲، خليل احمد او محمد هارون خان هر يوه يو-يو لوبغاړي د لوبې له ډګر بهر کړ.,Negative
د افغانستان بانک د پولي سياست مشر احمد جواد سداد خبريالانو ته ويلي، په ۱۴۰۱ کال کې د ډالر په مقابل کې د افغانۍ ارزښت ۱.۰۱ سلنه زيات شوي,Negative
د بشري حقونو د آسيا د برخې مسؤلې ويلي چې دغه قضيه په افغانستان کې د جګړې هغه اړخ چې يو کال مخکې د امريکايي ځواکونو له وتلو سره پاي ته رسېدلي، په پراخه کچه له پامه غورځول شوي په ګوته وي. نوموړې وويل چې امريکايي ځواکونه بايد په افغانستان کې د خپلو شپنيو عملياتو پرمهال د ملکيانو د مرګ ژوبلې په اړه بايد ځواب ورکړي.,Positive
"ډاکټر عبدالغياث مومند وايي: «""شفاخانه اوسمهال له ډېرو زياتو کمبوديانو سره مخ ده، مثلآ ادويا شوه، منځيمه شوه، غذا شوه او لوي مشکلات د اوبو دي.»",Positive
ددغه وزارت وياند ډاکټر شرافت زمان بي بي سي ته وويل، دوي هڅه کړې چې روغتيايي خدمتونه ټولو سيمو ته وغځوي.,Negative
نوموړي زیاته کړه چې د عادي ورځو په پرتله په دې ورځو کې بازار ښه شوی دی.,Neutral
شيرزاد صافي د افغان ولس د حق غوښتنې غږ وو ، د لغمان يو شمير مخورو مشرانو ، جهادي قومندانانو او د مدني ټولنو استازو د نوموړي په وژنه سخته خواشيني ښودلې او د خپلو غمرازيو په پيغامونو کې يې ويلي چې شيرزاد صافي يو مبارز او سوله غوښتونکي شخص وو . د وطن او خلکو سره مينه يې زياته مينه وه . د لغمان شريف ولسونه خپل د خواشينۍ ، تسليت او  ډاډ ګيرنې مراتب وړاندې کوي . دوي ويلي  د هېواد ، خاورې او سولې دښمنان به هيڅکله ونه توانيږي چې د حق نارې په خپ کولو سره خپلې شومې موخې ترلاسه کړي ، بلکې په دا ډول کړنو سره به د ولس په زړونو کې د خپل ځان لپاره د کرکې تخمونه وکري او هر ځوان به د شيرزاد صافي په څير د رښتيني افغان رسالت ادا کړي .,Neutral
د غونډې په وروستۍ برخه کې، د ماليې وزارت د عوايدو عملياتي مرستيال معراج محمد معراج، په تېر مالي کال کې د عوايدو لوي رياست د مهمو فعاليتونو او لاسته راوړنو په اړه معلومات ورکړل او ډاډ يې ورکړ چې ماليې وزارت په تېره بيا د عوايدو لوي رياست، ژمن دي چې هېوادوالو او سوداګرو ته زياتې آسانتياوې برابروي او د هغوي ماليات په شفاف ډول راټولوي او د اسلامي امارت خزانې يې ته انتقالوي.,Neutral
په 26م اګست د پاکستان د اوور ګاډي محکمې ويلي وو د مچ علاقې سره نزدې د انګرېز د وخت د اوور ګاډي پُل غورځېدلي چې له امله يې د اوور ګاډي تګ راتګ ځنډېدلي وو.,Positive
د يادونې وړ ده چې تر دې مهاله د پاکستان له بېلابېلو زندانونو څخه تر ٢زرو څخه زيات افغان بنديان د اسلامي امارت په هڅو ازاد شوي او خپل هېواد ته را ستانه شوي دي.,Negative
هغه زياته کړه، د دې پروژو په پلې کېدو به د سيمې ۲۷۰۰ کسانو ته د کار زمينه برابره شي او پر مټ به يې د اوبو مديريت برخه کې د اوبو ۲۵۰ واړه ډنډونه او يو شمېر استنادي دېوالونه ورغول شي.,Negative
مجاهد زياته کړې: «په تاسف سره بايد ووايو چې د افغانستان بشري وضعيت د بنديزونو او فشارونو له کبله رامنځته شوي او دوام لري او اصلي مسئوليت يې هم هغو لوريو ته ورګرځي چې د افغانستان پر مالي او بانکي سيسټم يې بنديزونه لګولي دي، سفري محدوديتونه يې وضع کړي، د افغانستان بېړني وضعيت ته په کتو اړينه ده چې د ملګرو ملتونو غړي هېوادونه ژر تر ژره د افغان شتمنيو کنګل کولو، بانکدارۍ، سفري بنديزونو او نورو محدوديتونو مسئله حل کړي، ترڅو افغانستان وکولي شي په اقتصادي، سياسي او امنيتي ډګرونو کې پرمختګ وکړي او هېواد مو په خپلو پښو ودرېږي.»,Neutral
کراچۍ 29 نومبر (اے پي پي) د سندھ ګورنر کامران خان ټېسوري په اسلام آباد كښې د حضر سيد عبداللطيف كاظمي قادري المعروف بري امام د مزار زيارت كړے ٬ په دې موقع د سندھ ګورنر په مزار د ګلونو څادر خپور كړو او فاتحه خواني كولو سره ئې د هېواد او قام پرمختګ لپاره خاص دعاګانې هم وكړې۔ دا خبره د سندھ ګورنر هاٶس لخوا په جاري شوې اعلاميه كښې شوې ده۔(gul/zia/1704),Positive
